enrollment_id,student_id,course_id,enrolled_date,completion_status,completion_date,progress_pct,rating
ENR01578,STU0344,CRS039,2022-09-04,Completed,2022-12-21,100,4.0
ENR01579,STU0345,CRS021,2021-08-14,In Progress,,14,
ENR01580,STU0345,CRS015,2021-09-06,In Progress,,47,
ENR01581,STU0345,CRS016,2024-10-23,In Progress,,22,
ENR01582,STU0345,CRS007,2021-11-16,In Progress,,48,
ENR01583,STU0345,CRS012,2024-11-05,In Progress,,25,
ENR01584,STU0345,CRS025,2022-09-09,In Progress,,86,
ENR01585,STU0345,CRS027,2022-07-15,Completed,2022-12-27,100,3.9
ENR01586,STU0345,CRS005,2022-05-08,Completed,2022-06-01,100,4.3
ENR01587,STU0346,CRS003,2024-08-06,In Progress,,9,
ENR01588,STU0346,CRS009,2024-04-14,In Progress,,93,
ENR01589,STU0346,CRS001,2024-09-21,Completed,2024-10-17,100,4.1
ENR01590,STU0346,CRS024,2024-09-23,Completed,2024-12-11,100,4.8
ENR01591,STU0347,CRS029,2024-01-25,Completed,2024-03-01,100,4.1
ENR01592,STU0347,CRS028,2024-07-04,In Progress,,12,
ENR01593,STU0348,CRS015,2024-06-20,In Progress,,8,
ENR01594,STU0348,CRS004,2024-04-29,Completed,2024-09-23,100,3.5
ENR01595,STU0348,CRS035,2024-10-11,In Progress,,51,
ENR01596,STU0348,CRS022,2024-01-02,In Progress,,14,
ENR01597,STU0348,CRS002,2024-08-01,In Progress,,33,
ENR01598,STU0348,CRS040,2023-12-20,Completed,2024-05-01,100,3.4
ENR01599,STU0348,CRS019,2024-02-13,Completed,2024-07-30,100,4.8
ENR01600,STU0348,CRS017,2024-04-02,In Progress,,72,
ENR01601,STU0349,CRS023,2022-05-18,In Progress,,76,
ENR01602,STU0350,CRS036,2023-07-02,Completed,2023-08-13,100,3.2
ENR01603,STU0350,CRS031,2024-07-23,Completed,2024-10-20,100,3.9
ENR01604,STU0351,CRS002,2024-05-21,In Progress,,87,
ENR01605,STU0351,CRS004,2024-03-25,In Progress,,49,
ENR01606,STU0351,CRS013,2024-08-19,Completed,2024-12-06,100,4.1
ENR01607,STU0351,CRS035,2023-11-29,Completed,2024-10-09,100,5.0
ENR01608,STU0352,CRS013,2023-11-09,In Progress,,29,
ENR01609,STU0352,CRS022,2023-09-22,In Progress,,1,
ENR01610,STU0352,CRS028,2023-10-04,Completed,2023-12-07,100,3.9
ENR01611,STU0352,CRS004,2023-09-20,Completed,2024-07-24,100,4.3
ENR01612,STU0352,CRS016,2024-06-01,Completed,2024-09-10,100,4.0
ENR01613,STU0352,CRS015,2023-10-24,Completed,2024-07-28,100,3.4
ENR01614,STU0353,CRS029,2024-05-19,In Progress,,31,
ENR01615,STU0353,CRS020,2024-05-06,Completed,2024-09-21,100,4.0
ENR01616,STU0353,CRS024,2024-06-16,In Progress,,90,
ENR01617,STU0353,CRS036,2024-08-26,Completed,2024-10-17,100,4.8
ENR01618,STU0354,CRS020,2023-07-13,In Progress,,18,
ENR01619,STU0354,CRS036,2021-08-23,In Progress,,89,
ENR01620,STU0354,CRS014,2023-11-29,In Progress,,58,
ENR01621,STU0354,CRS008,2022-01-30,Completed,2022-04-09,100,3.5
ENR01622,STU0355,CRS020,2024-03-19,Completed,2024-04-10,100,3.4
ENR01623,STU0355,CRS006,2023-02-07,In Progress,,68,
ENR01624,STU0355,CRS004,2023-10-12,Completed,2024-11-05,100,3.7
ENR01625,STU0355,CRS018,2023-12-15,In Progress,,33,
ENR01626,STU0355,CRS025,2023-04-14,In Progress,,43,
ENR01627,STU0355,CRS032,2024-07-02,In Progress,,93,
ENR01628,STU0355,CRS002,2022-09-06,In Progress,,92,
ENR01629,STU0356,CRS028,2024-08-17,Completed,2024-08-20,100,3.6
ENR01630,STU0356,CRS037,2024-05-31,In Progress,,69,
ENR01631,STU0356,CRS039,2024-10-07,In Progress,,4,
ENR01632,STU0356,CRS034,2024-09-05,Completed,2024-11-28,100,3.5
ENR01633,STU0356,CRS017,2024-04-24,Completed,2024-09-16,100,4.3
ENR01634,STU0356,CRS011,2024-07-18,In Progress,,2,
ENR01635,STU0356,CRS025,2024-04-22,In Progress,,45,
ENR01636,STU0356,CRS030,2024-08-07,In Progress,,74,
ENR01637,STU0357,CRS040,2022-02-04,Completed,2023-08-23,100,3.5
ENR01638,STU0357,CRS036,2023-11-11,Completed,2024-09-28,100,3.3
ENR01639,STU0357,CRS021,2024-07-20,In Progress,,29,
ENR01640,STU0357,CRS005,2021-09-23,In Progress,,23,
ENR01641,STU0357,CRS029,2024-12-03,In Progress,,56,
ENR01642,STU0358,CRS003,2023-09-16,In Progress,,45,
ENR01643,STU0358,CRS036,2024-09-09,Completed,2024-10-09,100,3.7
ENR01644,STU0358,CRS015,2024-05-24,In Progress,,65,
ENR01645,STU0358,CRS004,2024-01-07,Completed,2024-10-25,100,3.7
ENR01646,STU0358,CRS017,2023-10-14,In Progress,,36,
ENR01647,STU0358,CRS039,2023-09-20,Completed,2024-10-27,100,3.7
ENR01648,STU0359,CRS031,2023-02-27,In Progress,,75,
ENR01649,STU0359,CRS019,2022-08-22,In Progress,,40,
ENR01650,STU0359,CRS002,2024-05-07,In Progress,,65,
ENR01651,STU0359,CRS011,2024-05-04,Completed,2024-06-28,100,3.8
ENR01652,STU0359,CRS024,2022-06-08,In Progress,,19,
ENR01653,STU0359,CRS003,2024-06-24,In Progress,,10,
ENR01654,STU0360,CRS037,2024-07-10,In Progress,,67,
ENR01655,STU0360,CRS033,2024-09-18,In Progress,,67,
ENR01656,STU0360,CRS036,2024-04-01,Completed,2024-07-09,100,4.7
ENR01657,STU0360,CRS027,2023-09-12,Completed,2024-10-25,100,4.5
ENR01658,STU0361,CRS030,2024-05-30,In Progress,,52,
ENR01659,STU0361,CRS021,2023-11-25,Completed,2024-08-09,100,3.2
ENR01660,STU0361,CRS008,2024-09-14,In Progress,,29,
ENR01661,STU0361,CRS016,2024-11-21,In Progress,,72,
ENR01662,STU0362,CRS027,2023-07-11,In Progress,,43,
ENR01663,STU0362,CRS038,2023-02-15,Completed,2024-04-21,100,4.0
ENR01664,STU0362,CRS009,2024-05-29,In Progress,,25,
ENR01665,STU0362,CRS039,2024-01-25,Completed,2024-03-26,100,3.8
ENR01666,STU0363,CRS007,2024-09-14,In Progress,,49,
ENR01667,STU0363,CRS009,2023-10-21,Completed,2024-10-11,100,4.1
ENR01668,STU0363,CRS003,2022-06-26,Completed,2024-10-17,100,4.8
ENR01669,STU0363,CRS028,2022-06-03,In Progress,,5,
ENR01670,STU0363,CRS002,2023-10-22,In Progress,,52,
ENR01671,STU0363,CRS011,2024-04-05,Completed,2024-12-05,100,4.4
ENR01672,STU0363,CRS005,2024-09-03,Completed,2024-12-26,100,3.0
ENR01673,STU0363,CRS039,2023-11-22,In Progress,,58,
ENR01674,STU0364,CRS029,2023-10-07,In Progress,,6,
ENR01675,STU0364,CRS012,2024-12-12,In Progress,,54,
ENR01676,STU0364,CRS033,2023-11-29,Completed,2024-12-20,100,3.4
ENR01677,STU0364,CRS018,2022-05-02,In Progress,,94,
ENR01678,STU0364,CRS007,2024-07-06,In Progress,,73,
ENR01679,STU0364,CRS015,2023-11-11,Completed,2024-04-04,100,3.3
ENR01680,STU0365,CRS032,2024-12-13,Completed,2024-12-16,100,4.8
ENR01681,STU0365,CRS029,2022-10-10,Completed,2024-04-27,100,4.7
ENR01682,STU0365,CRS015,2022-06-16,In Progress,,5,
ENR01683,STU0365,CRS011,2023-11-20,In Progress,,0,
ENR01684,STU0365,CRS019,2024-09-17,In Progress,,47,
ENR01685,STU0366,CRS037,2024-11-26,In Progress,,14,
ENR01686,STU0366,CRS028,2024-05-12,In Progress,,63,
ENR01687,STU0366,CRS029,2023-11-11,In Progress,,35,
ENR01688,STU0366,CRS034,2024-03-27,In Progress,,95,
ENR01689,STU0366,CRS009,2024-10-04,Completed,2024-10-24,100,4.0
ENR01690,STU0367,CRS033,2023-07-05,In Progress,,84,
ENR01691,STU0367,CRS005,2024-10-02,In Progress,,31,
ENR01692,STU0367,CRS021,2024-08-14,Completed,2024-10-09,100,4.3
ENR01693,STU0367,CRS003,2024-04-17,Completed,2024-07-21,100,4.5
ENR01694,STU0367,CRS028,2023-05-06,Completed,2023-08-04,100,4.9
ENR01695,STU0367,CRS007,2022-12-26,In Progress,,62,
ENR01696,STU0367,CRS034,2024-09-08,Completed,2024-09-30,100,3.1
ENR01697,STU0367,CRS038,2024-09-11,Completed,2024-11-24,100,3.5
ENR01698,STU0368,CRS034,2024-09-06,Completed,2024-11-06,100,3.6
ENR01699,STU0368,CRS012,2022-07-23,Completed,2024-09-03,100,4.5
ENR01700,STU0368,CRS020,2023-09-07,In Progress,,41,
ENR01701,STU0368,CRS015,2022-09-19,In Progress,,14,
ENR01702,STU0368,CRS019,2022-04-26,In Progress,,40,
ENR01703,STU0368,CRS032,2021-12-19,Completed,2024-03-13,100,4.4
ENR01704,STU0368,CRS035,2024-01-16,In Progress,,62,
ENR01705,STU0368,CRS026,2024-09-12,In Progress,,30,
ENR01706,STU0369,CRS019,2022-07-16,In Progress,,52,
ENR01707,STU0370,CRS017,2024-01-31,Completed,2024-02-27,100,3.5
ENR01708,STU0370,CRS021,2023-10-02,In Progress,,5,
ENR01709,STU0370,CRS027,2024-05-10,In Progress,,73,
ENR01710,STU0370,CRS026,2024-11-07,Completed,2024-12-17,100,3.2
ENR01711,STU0370,CRS029,2023-09-12,Completed,2024-06-14,100,3.0
ENR01712,STU0370,CRS028,2023-12-22,Completed,2024-12-16,100,3.7
ENR01713,STU0371,CRS004,2024-08-11,Completed,2024-09-30,100,5.0
ENR01714,STU0371,CRS034,2024-11-03,Completed,2024-12-18,100,3.5
ENR01715,STU0372,CRS024,2024-04-09,In Progress,,31,
ENR01716,STU0372,CRS022,2024-01-08,In Progress,,67,
ENR01717,STU0372,CRS027,2024-09-02,Completed,2024-11-03,100,3.1
ENR01718,STU0373,CRS002,2023-10-05,In Progress,,48,
ENR01719,STU0373,CRS015,2024-07-15,Completed,2024-09-22,100,4.7
ENR01720,STU0373,CRS016,2023-08-18,Completed,2024-08-21,100,4.4
ENR01721,STU0373,CRS003,2024-07-30,Completed,2024-12-15,100,4.2
ENR01722,STU0373,CRS018,2023-11-03,Completed,2024-08-30,100,4.6
ENR01723,STU0374,CRS039,2023-11-07,In Progress,,38,
ENR01724,STU0374,CRS020,2023-09-13,Completed,2024-01-26,100,4.9
ENR01725,STU0374,CRS021,2023-09-26,Completed,2024-05-02,100,3.2
ENR01726,STU0374,CRS028,2023-12-27,Completed,2024-05-20,100,4.8
ENR01727,STU0375,CRS025,2024-04-27,In Progress,,91,
ENR01728,STU0375,CRS002,2024-07-18,Completed,2024-07-24,100,3.8
ENR01729,STU0375,CRS032,2024-07-12,Completed,2024-12-03,100,3.2
ENR01730,STU0375,CRS026,2024-03-17,Completed,2024-04-28,100,3.2
ENR01731,STU0376,CRS032,2023-01-29,In Progress,,60,
ENR01732,STU0376,CRS038,2024-02-24,In Progress,,72,
ENR01733,STU0376,CRS016,2024-10-24,Completed,2024-12-26,100,3.5
ENR01734,STU0376,CRS006,2023-07-22,In Progress,,19,
ENR01735,STU0377,CRS021,2024-09-12,In Progress,,0,
ENR01736,STU0378,CRS014,2022-10-14,Completed,2024-10-08,100,4.0
ENR01737,STU0378,CRS036,2021-12-02,In Progress,,54,
ENR01738,STU0378,CRS032,2023-07-28,Completed,2023-08-10,100,3.3
ENR01739,STU0378,CRS035,2022-05-25,Completed,2024-10-31,100,4.9
ENR01740,STU0378,CRS021,2023-11-04,In Progress,,80,
ENR01741,STU0379,CRS009,2024-05-16,In Progress,,86,
ENR01742,STU0379,CRS036,2024-09-10,Completed,2024-10-27,100,4.1
ENR01743,STU0379,CRS027,2024-02-28,Completed,2024-06-11,100,4.6
ENR01744,STU0379,CRS026,2024-09-08,In Progress,,60,
ENR01745,STU0379,CRS001,2024-04-03,In Progress,,95,
ENR01746,STU0379,CRS019,2024-03-11,In Progress,,60,
ENR01747,STU0379,CRS008,2024-05-28,In Progress,,19,
ENR01748,STU0379,CRS028,2024-01-21,In Progress,,0,
ENR01749,STU0380,CRS013,2024-08-22,Completed,2024-12-19,100,4.2
ENR01750,STU0380,CRS007,2024-04-09,Completed,2024-08-02,100,3.7
ENR01751,STU0380,CRS035,2024-03-13,In Progress,,35,
ENR01752,STU0380,CRS030,2024-07-29,In Progress,,54,
ENR01753,STU0381,CRS024,2024-10-21,In Progress,,25,
ENR01754,STU0381,CRS040,2024-11-16,Completed,2024-11-29,100,3.6
ENR01755,STU0381,CRS026,2024-11-01,Completed,2024-12-22,100,4.0
ENR01756,STU0381,CRS017,2024-07-05,In Progress,,75,
ENR01757,STU0381,CRS036,2024-06-07,In Progress,,94,
ENR01758,STU0382,CRS014,2024-07-10,In Progress,,0,
ENR01759,STU0382,CRS011,2024-09-29,Completed,2024-10-05,100,3.3
ENR01760,STU0382,CRS001,2024-11-28,In Progress,,60,
ENR01761,STU0382,CRS015,2024-10-01,Completed,2024-10-16,100,3.5
ENR01762,STU0382,CRS040,2024-11-04,Completed,2024-11-28,100,4.4
ENR01763,STU0382,CRS006,2024-10-15,Completed,2024-12-20,100,3.6
ENR01764,STU0382,CRS010,2024-05-27,In Progress,,27,
ENR01765,STU0382,CRS034,2024-07-11,In Progress,,35,
ENR01766,STU0383,CRS028,2024-11-11,In Progress,,32,
ENR01767,STU0383,CRS036,2024-12-16,In Progress,,83,
ENR01768,STU0383,CRS029,2024-06-05,Completed,2024-09-06,100,4.7
ENR01769,STU0384,CRS014,2022-11-19,In Progress,,67,
ENR01770,STU0384,CRS036,2021-10-25,In Progress,,42,
ENR01771,STU0384,CRS013,2023-11-08,In Progress,,64,
ENR01772,STU0384,CRS025,2023-04-26,Completed,2024-02-01,100,4.3
ENR01773,STU0384,CRS024,2022-01-11,In Progress,,90,
ENR01774,STU0384,CRS012,2023-04-28,In Progress,,73,
ENR01775,STU0384,CRS001,2024-06-04,In Progress,,80,
ENR01776,STU0385,CRS012,2023-12-13,In Progress,,16,
ENR01777,STU0385,CRS031,2024-08-17,In Progress,,15,
ENR01778,STU0385,CRS035,2024-09-11,In Progress,,7,
ENR01779,STU0385,CRS007,2023-09-22,In Progress,,35,
ENR01780,STU0385,CRS003,2023-07-02,Completed,2024-05-21,100,4.8
ENR01781,STU0385,CRS024,2024-06-24,In Progress,,85,
ENR01782,STU0385,CRS002,2024-08-14,In Progress,,85,
ENR01783,STU0385,CRS010,2023-08-20,Completed,2024-09-12,100,4.0
ENR01784,STU0386,CRS012,2024-06-22,Completed,2024-08-11,100,4.4
ENR01785,STU0386,CRS029,2024-09-23,Completed,2024-12-27,100,4.7
ENR01786,STU0387,CRS020,2023-01-18,In Progress,,15,
ENR01787,STU0388,CRS037,2024-05-28,Completed,2024-10-26,100,4.3
ENR01788,STU0388,CRS006,2024-07-09,In Progress,,27,
ENR01789,STU0388,CRS040,2024-12-05,Completed,2024-12-28,100,4.9
ENR01790,STU0388,CRS030,2024-07-20,In Progress,,94,
ENR01791,STU0388,CRS039,2024-09-19,Completed,2024-12-18,100,3.6
ENR01792,STU0388,CRS008,2024-06-24,In Progress,,52,
ENR01793,STU0388,CRS036,2024-07-19,Completed,2024-09-08,100,3.4
ENR01794,STU0388,CRS012,2024-08-24,In Progress,,33,
ENR01795,STU0389,CRS023,2024-09-10,Completed,2024-11-17,100,4.1
ENR01796,STU0389,CRS038,2023-05-11,In Progress,,87,
ENR01797,STU0389,CRS024,2022-07-29,Completed,2023-12-26,100,4.1
ENR01798,STU0389,CRS040,2021-12-02,In Progress,,26,
ENR01799,STU0389,CRS034,2022-08-20,In Progress,,4,
ENR01800,STU0389,CRS029,2024-04-23,In Progress,,23,
ENR01801,STU0389,CRS011,2022-03-13,In Progress,,41,
ENR01802,STU0389,CRS003,2024-07-28,Completed,2024-12-25,100,4.8
ENR01803,STU0390,CRS023,2022-10-03,In Progress,,42,
ENR01804,STU0390,CRS001,2022-06-05,Completed,2023-06-06,100,3.6
ENR01805,STU0391,CRS002,2023-08-03,In Progress,,88,
ENR01806,STU0391,CRS029,2023-04-08,In Progress,,31,
ENR01807,STU0391,CRS040,2023-02-14,In Progress,,61,
ENR01808,STU0392,CRS003,2023-11-17,In Progress,,73,
ENR01809,STU0392,CRS015,2024-10-24,Completed,2024-12-28,100,3.3
ENR01810,STU0392,CRS033,2024-11-01,In Progress,,67,
ENR01811,STU0392,CRS007,2024-09-03,In Progress,,16,
ENR01812,STU0392,CRS027,2021-10-16,In Progress,,39,
ENR01813,STU0393,CRS030,2024-02-26,In Progress,,38,
ENR01814,STU0393,CRS026,2024-04-21,Completed,2024-06-20,100,4.7
ENR01815,STU0393,CRS011,2024-06-26,Completed,2024-08-27,100,3.3
ENR01816,STU0393,CRS040,2024-08-26,In Progress,,47,
ENR01817,STU0393,CRS001,2023-11-18,In Progress,,44,
ENR01818,STU0393,CRS010,2024-01-06,In Progress,,87,
ENR01819,STU0394,CRS014,2024-06-08,Completed,2024-07-12,100,3.8
ENR01820,STU0394,CRS031,2024-07-29,In Progress,,86,
ENR01821,STU0394,CRS025,2024-11-09,In Progress,,76,
ENR01822,STU0394,CRS030,2024-08-15,In Progress,,44,
ENR01823,STU0394,CRS016,2024-09-09,In Progress,,75,
ENR01824,STU0394,CRS007,2024-05-13,Completed,2024-10-15,100,3.4
ENR01825,STU0394,CRS038,2024-07-06,Completed,2024-10-01,100,4.0
ENR01826,STU0395,CRS040,2024-11-08,In Progress,,9,
ENR01827,STU0396,CRS032,2023-02-19,Completed,2023-05-25,100,3.7
ENR01828,STU0396,CRS013,2024-05-03,Completed,2024-07-21,100,3.8
ENR01829,STU0396,CRS003,2022-02-23,Completed,2024-07-05,100,3.4
ENR01830,STU0397,CRS030,2023-10-05,In Progress,,12,
ENR01831,STU0397,CRS006,2021-11-20,Completed,2022-08-10,100,4.1
ENR01832,STU0398,CRS001,2024-10-04,In Progress,,77,
ENR01833,STU0398,CRS032,2024-02-02,Completed,2024-10-01,100,4.4
ENR01834,STU0398,CRS026,2023-09-14,Completed,2023-12-14,100,5.0
ENR01835,STU0398,CRS028,2024-10-22,Completed,2024-11-01,100,3.3
ENR01836,STU0398,CRS004,2024-08-30,In Progress,,25,
ENR01837,STU0398,CRS020,2024-12-16,In Progress,,58,
ENR01838,STU0398,CRS037,2022-10-25,In Progress,,5,
ENR01839,STU0398,CRS017,2024-01-20,In Progress,,6,
ENR01840,STU0399,CRS017,2024-02-26,Completed,2024-08-26,100,3.8
ENR01841,STU0399,CRS028,2024-05-28,Completed,2024-11-06,100,3.1
ENR01842,STU0399,CRS022,2023-12-09,Completed,2023-12-27,100,4.1
ENR01843,STU0399,CRS019,2024-05-02,Completed,2024-05-23,100,4.1
ENR01844,STU0399,CRS002,2023-12-16,In Progress,,81,
ENR01845,STU0399,CRS035,2024-06-21,In Progress,,35,
ENR01846,STU0400,CRS030,2021-06-19,Completed,2021-09-05,100,3.3
ENR01847,STU0400,CRS016,2023-03-07,In Progress,,92,
ENR01848,STU0400,CRS034,2022-12-06,In Progress,,95,
ENR01849,STU0400,CRS037,2023-05-29,In Progress,,23,
ENR01850,STU0400,CRS040,2024-09-12,In Progress,,10,
ENR01851,STU0400,CRS003,2021-09-09,In Progress,,73,
ENR01852,STU0401,CRS040,2023-12-05,In Progress,,27,
ENR01853,STU0401,CRS033,2023-08-25,In Progress,,23,
ENR01854,STU0401,CRS035,2024-04-13,In Progress,,77,
ENR01855,STU0401,CRS016,2023-05-21,In Progress,,34,
ENR01856,STU0401,CRS004,2024-01-07,Completed,2024-08-06,100,4.3
ENR01857,STU0402,CRS030,2024-07-16,Completed,2024-10-07,100,3.4
ENR01858,STU0402,CRS039,2024-08-01,In Progress,,77,
ENR01859,STU0402,CRS021,2024-10-17,In Progress,,76,
ENR01860,STU0402,CRS007,2024-10-05,Completed,2024-12-15,100,3.0
ENR01861,STU0402,CRS015,2024-08-09,Completed,2024-11-30,100,3.3
ENR01862,STU0403,CRS035,2023-12-02,Completed,2024-09-19,100,4.9
ENR01863,STU0403,CRS011,2024-05-12,In Progress,,10,
ENR01864,STU0403,CRS025,2024-11-19,In Progress,,47,
ENR01865,STU0403,CRS017,2023-08-10,In Progress,,57,
ENR01866,STU0404,CRS010,2024-04-28,In Progress,,79,
ENR01867,STU0405,CRS037,2024-06-26,Completed,2024-11-10,100,3.3
ENR01868,STU0405,CRS028,2024-09-29,In Progress,,15,
ENR01869,STU0405,CRS027,2024-05-21,Completed,2024-07-14,100,5.0
ENR01870,STU0405,CRS002,2024-09-20,Completed,2024-10-10,100,4.5
ENR01871,STU0405,CRS019,2024-11-01,In Progress,,70,
ENR01872,STU0405,CRS032,2024-08-09,Completed,2024-10-03,100,3.8
ENR01873,STU0406,CRS021,2024-12-13,Completed,2024-12-25,100,4.0
ENR01874,STU0406,CRS024,2024-04-05,In Progress,,57,
ENR01875,STU0406,CRS007,2023-12-15,In Progress,,0,
ENR01876,STU0406,CRS033,2024-05-24,In Progress,,83,
ENR01877,STU0406,CRS035,2023-09-25,Completed,2024-08-24,100,3.8
ENR01878,STU0407,CRS013,2021-11-28,Completed,2023-04-23,100,3.3
ENR01879,STU0407,CRS002,2022-04-17,In Progress,,2,
ENR01880,STU0407,CRS015,2023-12-19,In Progress,,24,
ENR01881,STU0407,CRS009,2024-05-07,Completed,2024-12-16,100,3.5
ENR01882,STU0407,CRS033,2022-11-26,Completed,2023-09-22,100,3.1
ENR01883,STU0407,CRS006,2022-12-10,In Progress,,58,
ENR01884,STU0407,CRS027,2024-04-08,In Progress,,22,
ENR01885,STU0408,CRS039,2023-10-27,Completed,2024-10-30,100,4.9
ENR01886,STU0408,CRS022,2023-06-19,In Progress,,52,
ENR01887,STU0409,CRS025,2024-12-09,In Progress,,7,
ENR01888,STU0409,CRS005,2024-10-27,In Progress,,92,
ENR01889,STU0409,CRS027,2024-10-10,Completed,2024-12-14,100,4.3
ENR01890,STU0409,CRS017,2024-11-12,In Progress,,13,
ENR01891,STU0409,CRS035,2024-08-19,In Progress,,74,
ENR01892,STU0409,CRS008,2024-07-02,Completed,2024-12-17,100,3.7
ENR01893,STU0409,CRS002,2024-12-10,Completed,2024-12-13,100,3.7
ENR01894,STU0409,CRS029,2024-11-27,In Progress,,62,
ENR01895,STU0410,CRS022,2023-10-15,In Progress,,17,
ENR01896,STU0410,CRS019,2023-06-07,In Progress,,3,
ENR01897,STU0410,CRS029,2023-08-21,In Progress,,72,
ENR01898,STU0410,CRS017,2024-01-13,In Progress,,39,
ENR01899,STU0410,CRS037,2023-06-18,In Progress,,39,
ENR01900,STU0411,CRS029,2024-10-11,Completed,2024-11-07,100,4.2
ENR01901,STU0411,CRS019,2023-05-29,In Progress,,33,
ENR01902,STU0411,CRS010,2024-01-05,In Progress,,95,
ENR01903,STU0411,CRS009,2024-06-10,In Progress,,79,
ENR01904,STU0411,CRS038,2023-06-21,In Progress,,82,
ENR01905,STU0411,CRS039,2023-06-06,In Progress,,64,
ENR01906,STU0411,CRS025,2023-11-15,In Progress,,48,
ENR01907,STU0411,CRS017,2024-05-08,In Progress,,67,
ENR01908,STU0412,CRS012,2023-10-27,Completed,2024-03-17,100,4.2
ENR01909,STU0412,CRS031,2023-07-30,In Progress,,45,
ENR01910,STU0412,CRS025,2024-08-21,In Progress,,81,
ENR01911,STU0412,CRS001,2023-04-11,In Progress,,67,
ENR01912,STU0412,CRS005,2023-11-18,In Progress,,46,
ENR01913,STU0412,CRS022,2023-05-02,Completed,2023-08-11,100,4.9
ENR01914,STU0412,CRS015,2024-08-30,Completed,2024-11-08,100,4.9
ENR01915,STU0412,CRS020,2024-09-30,In Progress,,7,
ENR01916,STU0413,CRS037,2024-05-20,In Progress,,22,
ENR01917,STU0413,CRS034,2024-02-27,Completed,2024-07-18,100,3.2
ENR01918,STU0413,CRS016,2024-07-03,In Progress,,8,
ENR01919,STU0413,CRS038,2023-12-01,Completed,2024-03-16,100,3.5
ENR01920,STU0413,CRS017,2024-08-01,In Progress,,59,
ENR01921,STU0413,CRS012,2023-12-15,In Progress,,6,
ENR01922,STU0413,CRS040,2024-08-30,In Progress,,25,
ENR01923,STU0413,CRS015,2022-10-11,In Progress,,60,
ENR01924,STU0414,CRS035,2023-10-19,In Progress,,38,
ENR01925,STU0414,CRS038,2023-03-22,In Progress,,14,
ENR01926,STU0415,CRS038,2024-01-22,In Progress,,76,
ENR01927,STU0415,CRS040,2024-05-25,In Progress,,42,
ENR01928,STU0415,CRS030,2024-05-20,In Progress,,82,
ENR01929,STU0415,CRS001,2024-01-29,In Progress,,31,
ENR01930,STU0416,CRS036,2022-10-26,In Progress,,40,
ENR01931,STU0416,CRS033,2024-06-07,In Progress,,22,
ENR01932,STU0416,CRS020,2024-03-20,In Progress,,12,
ENR01933,STU0416,CRS029,2023-09-19,In Progress,,68,
ENR01934,STU0416,CRS008,2022-11-18,In Progress,,29,
ENR01935,STU0417,CRS033,2022-09-26,In Progress,,78,
ENR01936,STU0417,CRS020,2023-01-10,Completed,2023-07-25,100,4.5
ENR01937,STU0417,CRS021,2023-01-17,In Progress,,20,
ENR01938,STU0417,CRS034,2024-10-25,In Progress,,53,
ENR01939,STU0417,CRS031,2023-06-11,In Progress,,60,
ENR01940,STU0418,CRS010,2024-04-27,In Progress,,50,
ENR01941,STU0418,CRS020,2024-08-17,Completed,2024-11-28,100,3.1
ENR01942,STU0418,CRS022,2024-08-08,Completed,2024-09-12,100,4.9
ENR01943,STU0418,CRS023,2024-03-23,Completed,2024-07-04,100,3.4
ENR01944,STU0418,CRS021,2024-03-05,Completed,2024-09-12,100,3.0
ENR01945,STU0418,CRS029,2024-08-27,In Progress,,41,
ENR01946,STU0419,CRS014,2023-03-08,Completed,2023-11-11,100,3.3
ENR01947,STU0419,CRS040,2024-05-02,In Progress,,75,
ENR01948,STU0419,CRS033,2024-04-12,In Progress,,5,
ENR01949,STU0419,CRS029,2023-10-31,In Progress,,90,
ENR01950,STU0420,CRS016,2023-06-21,In Progress,,56,
ENR01951,STU0420,CRS018,2022-07-18,In Progress,,95,
ENR01952,STU0420,CRS038,2023-09-28,In Progress,,93,
ENR01953,STU0420,CRS025,2022-10-09,In Progress,,75,
ENR01954,STU0420,CRS004,2023-01-16,In Progress,,56,
ENR01955,STU0420,CRS007,2023-10-05,In Progress,,84,
ENR01956,STU0420,CRS036,2024-11-24,In Progress,,88,
ENR01957,STU0420,CRS022,2022-09-16,In Progress,,8,
ENR01958,STU0421,CRS029,2024-02-23,Completed,2024-06-03,100,4.4
ENR01959,STU0421,CRS014,2023-07-28,In Progress,,2,
ENR01960,STU0421,CRS012,2023-03-11,In Progress,,54,
ENR01961,STU0421,CRS021,2024-03-21,In Progress,,67,
ENR01962,STU0421,CRS030,2024-04-16,Completed,2024-11-25,100,5.0
ENR01963,STU0421,CRS015,2023-10-09,In Progress,,62,
ENR01964,STU0422,CRS005,2022-12-03,In Progress,,11,
ENR01965,STU0422,CRS040,2024-08-29,In Progress,,24,
ENR01966,STU0422,CRS037,2024-06-13,In Progress,,59,
ENR01967,STU0422,CRS006,2022-11-20,In Progress,,9,
ENR01968,STU0422,CRS036,2023-12-09,In Progress,,88,
ENR01969,STU0422,CRS008,2022-02-25,In Progress,,37,
ENR01970,STU0423,CRS002,2024-08-07,In Progress,,41,
ENR01971,STU0423,CRS001,2024-10-06,In Progress,,25,
ENR01972,STU0423,CRS015,2024-09-09,In Progress,,91,
ENR01973,STU0423,CRS021,2024-07-20,Completed,2024-08-26,100,3.4
ENR01974,STU0423,CRS028,2024-07-06,Completed,2024-12-07,100,4.9
ENR01975,STU0423,CRS010,2024-12-27,Completed,2024-12-29,100,4.9
